row,adaptive_threshold,drift_threshold,threshold_used_drift_aware,operating_state,state_threshold,drift_flag,m1_score,true_label
163,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7232751737724789,0
164,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7230782515143375,0
165,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7219480613881182,0
166,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7233246558406888,0
167,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.722672427992551,0
168,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7228354297976785,0
169,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7252780858818096,0
170,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7257924226506238,0
171,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7247163070417838,0
172,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.724226139745071,0
173,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.724009424906154,0
174,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7220626548335786,0
175,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7230548817370164,0
176,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7247786381909147,0
177,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7254366386127582,0
178,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7240573635181191,0
179,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7244517950369536,0
180,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7268999132556496,0
181,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7250414947508408,0
182,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7272317421538091,0
183,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7272317421538091,0
184,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253686039533033,0
185,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253686039533033,0
186,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7264239876931149,0
187,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.72310821075859,0
188,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7233810946605717,0
189,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7234149301150464,0
190,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7234149301150464,0
191,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7255058448546494,0
192,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253422408620023,0
193,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7255058448546494,0
194,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253461120512829,0
195,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253461120512829,0
196,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7256733586846689,0
197,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7236548554192909,0
198,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7234878047585501,0
199,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7230887019331956,0
200,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7232179698061941,0
201,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7226533121927908,0
202,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7226533121927908,0
203,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7236552344355321,0
204,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7248070904346756,0
205,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7269284487731608,0
206,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7269284487731608,0
207,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7253932078957372,0
208,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7250660875979834,0
209,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7250660875979834,0
210,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.72364073513914,0
211,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7238039553500162,0
212,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.7238039553500162,0
213,0.7353527531771641,0.7413106831813429,0.7353527531771641,1,0.7368366322163673,0,0.725123437743805,0
